"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookTitleComparatorLevenshtein record1Value","[1] BookTitleComparatorLevenshtein record2Value","[1] BookTitleComparatorLevenshtein record1PreprocessedValue","[1] BookTitleComparatorLevenshtein record2PreprocessedValue","[1] BookTitleComparatorLevenshtein similarity","[1] BookTitleComparatorLevenshtein postproccesedSimilarity","[2] BookTitleComparatorJaccard record1Value","[2] BookTitleComparatorJaccard record2Value","[2] BookTitleComparatorJaccard record1PreprocessedValue","[2] BookTitleComparatorJaccard record2PreprocessedValue","[2] BookTitleComparatorJaccard similarity","[2] BookTitleComparatorJaccard postproccesedSimilarity","[3] BookPublishDateComparator2Years record1Value","[3] BookPublishDateComparator2Years record2Value","[3] BookPublishDateComparator2Years record1PreprocessedValue","[3] BookPublishDateComparator2Years record2PreprocessedValue","[3] BookPublishDateComparator2Years similarity","[3] BookPublishDateComparator2Years postproccesedSimilarity","[4] BookPublishDateComparator10Years record1Value","[4] BookPublishDateComparator10Years record2Value","[4] BookPublishDateComparator10Years record1PreprocessedValue","[4] BookPublishDateComparator10Years record2PreprocessedValue","[4] BookPublishDateComparator10Years similarity","[4] BookPublishDateComparator10Years postproccesedSimilarity","[5] BookAuthorComparatorJaccard record1Value","[5] BookAuthorComparatorJaccard record2Value","[5] BookAuthorComparatorJaccard record1PreprocessedValue","[5] BookAuthorComparatorJaccard record2PreprocessedValue","[5] BookAuthorComparatorJaccard similarity","[5] BookAuthorComparatorJaccard postproccesedSimilarity","[6] BookAuthorComparatorLevenshtein record1Value","[6] BookAuthorComparatorLevenshtein record2Value","[6] BookAuthorComparatorLevenshtein record1PreprocessedValue","[6] BookAuthorComparatorLevenshtein record2PreprocessedValue","[6] BookAuthorComparatorLevenshtein similarity","[6] BookAuthorComparatorLevenshtein postproccesedSimilarity","[7] BookAuthorComparatorLowerCaseJaccard record1Value","[7] BookAuthorComparatorLowerCaseJaccard record2Value","[7] BookAuthorComparatorLowerCaseJaccard record1PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard record2PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard similarity","[7] BookAuthorComparatorLowerCaseJaccard postproccesedSimilarity"
"WekaMatchingRule","C2822","wiki_books_14956","0.06834382280755862",,"The Resurrectionists","The Reversal","The Resurrectionists","The Reversal","0.0","0.0","The Resurrectionists","The Reversal","The Resurrectionists","The Reversal","0.4","0.4","The Resurrectionists","The Reversal","The Resurrectionists","The Reversal","0.3333333333333333","0.3333333333333333","1905-06-22T00:00","2010-10-05T00:00","1905-06-22T00:00","2010-10-05T00:00","0.0","0.0","1905-06-22T00:00","2010-10-05T00:00","1905-06-22T00:00","2010-10-05T00:00","0.0","0.0","Kim_Wilkins","Michael Connelly","Kim_Wilkins","Michael Connelly","0.0","0.0","Kim_Wilkins","Michael Connelly","Kim_Wilkins","Michael Connelly","0.1875","0.1875","Kim_Wilkins","Michael Connelly","kim_wilkins","michael connelly","0.0","0.0"
"WekaMatchingRule","C5456","wiki_books_3112","0.13589539276227053",,"The Anybodies","The Antiquary","The Anybodies","The Antiquary","0.0","0.0","The Anybodies","The Antiquary","The Anybodies","The Antiquary","0.46153846153846156","0.46153846153846156","The Anybodies","The Antiquary","The Anybodies","The Antiquary","0.3333333333333333","0.3333333333333333","2004-06-01T00:00","1816-01-28T00:00","2004-06-01T00:00","1816-01-28T00:00","0.0","0.0","2004-06-01T00:00","1816-01-28T00:00","2004-06-01T00:00","1816-01-28T00:00","0.0","0.0","Julianna_Baggott","Walter Scott","Julianna_Baggott","Walter Scott","0.0","0.0","Julianna_Baggott","Walter Scott","Julianna_Baggott","Walter Scott","0.25","0.25","Julianna_Baggott","Walter Scott","julianna_baggott","walter scott","0.0","0.0"
"WekaMatchingRule","C4055","wiki_books_6042","0.020165316963193732",,"King of the Rattling Spirits","Killers of the Dawn","King of the Rattling Spirits","Killers of the Dawn","0.0","0.0","King of the Rattling Spirits","Killers of the Dawn","King of the Rattling Spirits","Killers of the Dawn","0.3214285714285714","0.3214285714285714","King of the Rattling Spirits","Killers of the Dawn","King of the Rattling Spirits","Killers of the Dawn","0.2857142857142857","0.2857142857142857","1905-06-23T00:00","1970-01-01T00:00","1905-06-23T00:00","1970-01-01T00:00","0.0","0.0","1905-06-23T00:00","1970-01-01T00:00","1905-06-23T00:00","1970-01-01T00:00","0.0","0.0","Miha_Mazzini","Darren Shan","Miha_Mazzini","Darren Shan","0.0","0.0","Miha_Mazzini","Darren Shan","Miha_Mazzini","Darren Shan","0.08333333333333337","0.08333333333333337","Miha_Mazzini","Darren Shan","miha_mazzini","darren shan","0.0","0.0"
"WekaMatchingRule","C2811","wiki_books_514","0.007389887993991027","0","Red Storm Rising","Red Storm Rising","Red Storm Rising","Red Storm Rising","1.0","1.0","Red Storm Rising","Red Storm Rising","Red Storm Rising","Red Storm Rising","1.0","1.0","Red Storm Rising","Red Storm Rising","Red Storm Rising","Red Storm Rising","1.0","1.0","1986-08-07T00:00","1986-08-28T00:00","1986-08-07T00:00","1986-08-28T00:00","1.0","1.0","1986-08-07T00:00","1986-08-28T00:00","1986-08-07T00:00","1986-08-28T00:00","1.0","1.0","Larry_Bond","Tom Clancy","Larry_Bond","Tom Clancy","0.0","0.0","Larry_Bond","Tom Clancy","Larry_Bond","Tom Clancy","0.0","0.0","Larry_Bond","Tom Clancy","larry_bond","tom clancy","0.0","0.0"
"WekaMatchingRule","C3310","wiki_books_12359","0.007389887993991027",,"A Pinch of Snuff (novel)","A Picture of Freedom","A Pinch of Snuff (novel)","A Picture of Freedom","0.0","0.0","A Pinch of Snuff (novel)","A Picture of Freedom","A Pinch of Snuff (novel)","A Picture of Freedom","0.33333333333333337","0.33333333333333337","A Pinch of Snuff (novel)","A Picture of Freedom","A Pinch of Snuff (novel)","A Picture of Freedom","0.2857142857142857","0.2857142857142857","1978-02-01T00:00","1997-03-28T00:00","1978-02-01T00:00","1997-03-28T00:00","0.0","0.0","1978-02-01T00:00","1997-03-28T00:00","1978-02-01T00:00","1997-03-28T00:00","0.0","0.0","Reginald_Hill",,"Reginald_Hill",,"0.0","0.0","Reginald_Hill",,"Reginald_Hill",,"0.0","0.0","Reginald_Hill",,"reginald_hill","","0.0","0.0"
"WekaMatchingRule","C3817","wiki_books_10268",,"0","Article 5 (novel)","Laura","Article 5 (novel)","Laura","0.0","0.0","Article 5 (novel)","Laura","Article 5 (novel)","Laura","0.05882352941176472","0.05882352941176472","Article 5 (novel)","Laura","Article 5 (novel)","Laura","0.0","0.0","2012-01-01T00:00","1970-01-01T00:00","2012-01-01T00:00","1970-01-01T00:00","0.0","0.0","2012-01-01T00:00","1970-01-01T00:00","2012-01-01T00:00","1970-01-01T00:00","0.0","0.0","Kristen_Simmons","Vera Caspary","Kristen_Simmons","Vera Caspary","0.0","0.0","Kristen_Simmons","Vera Caspary","Kristen_Simmons","Vera Caspary","0.06666666666666665","0.06666666666666665","Kristen_Simmons","Vera Caspary","kristen_simmons","vera caspary","0.0","0.0"
"WekaMatchingRule","C4959","wiki_books_13235","0.9986730866360932","1","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","1.0","1.0","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","1.0","1.0","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","The Sign of the Chrysanthemum","1.0","1.0","1905-05-26T00:00","1973-01-28T00:00","1905-05-26T00:00","1973-01-28T00:00","0.0","0.0","1905-05-26T00:00","1973-01-28T00:00","1905-05-26T00:00","1973-01-28T00:00","0.0","0.0","Katherine_Paterson","Katherine Paterson","Katherine_Paterson","Katherine Paterson","1.0","1.0","Katherine_Paterson","Katherine Paterson","Katherine_Paterson","Katherine Paterson","0.9444444444444444","0.9444444444444444","Katherine_Paterson","Katherine Paterson","katherine_paterson","katherine paterson","1.0","0.0"
"WekaMatchingRule","C4687","wiki_books_8913","0.13589539276227053",,"The Beginning of Infinity","The Beasts of Tarzan","The Beginning of Infinity","The Beasts of Tarzan","0.0","0.0","The Beginning of Infinity","The Beasts of Tarzan","The Beginning of Infinity","The Beasts of Tarzan","0.4","0.4","The Beginning of Infinity","The Beasts of Tarzan","The Beginning of Infinity","The Beasts of Tarzan","0.3333333333333333","0.3333333333333333","2011-03-31T00:00","1916-01-28T00:00","2011-03-31T00:00","1916-01-28T00:00","0.0","0.0","2011-03-31T00:00","1916-01-28T00:00","2011-03-31T00:00","1916-01-28T00:00","0.0","0.0","David_Deutsch","Edgar Rice Burroughs","David_Deutsch","Edgar Rice Burroughs","0.0","0.0","David_Deutsch","Edgar Rice Burroughs","David_Deutsch","Edgar Rice Burroughs","0.25","0.25","David_Deutsch","Edgar Rice Burroughs","david_deutsch","edgar rice burroughs","0.0","0.0"
"WekaMatchingRule","C4731","wiki_books_14560","0.020165316963193732",,"The Last of the Lost Boys","The Land of Green Plums","The Last of the Lost Boys","The Land of Green Plums","0.0","0.0","The Last of the Lost Boys","The Land of Green Plums","The Last of the Lost Boys","The Land of Green Plums","0.48","0.48","The Last of the Lost Boys","The Land of Green Plums","The Last of the Lost Boys","The Land of Green Plums","0.25","0.25","2017-04-18T00:00","1993-01-28T00:00","2017-04-18T00:00","1993-01-28T00:00","0.0","0.0","2017-04-18T00:00","1993-01-28T00:00","2017-04-18T00:00","1993-01-28T00:00","0.0","0.0","N.D._Wilson","Herta Müller","N.D._Wilson","Herta Müller","0.0","0.0","N.D._Wilson","Herta Müller","N.D._Wilson","Herta Müller","0.08333333333333337","0.08333333333333337","N.D._Wilson","Herta Müller","n.d._wilson","herta müller","0.0","0.0"
"WekaMatchingRule","C2177","wiki_books_12414","0.9977199509497612","1","Just in Case","Just in Case","Just in Case","Just in Case","1.0","1.0","Just in Case","Just in Case","Just in Case","Just in Case","1.0","1.0","Just in Case","Just in Case","Just in Case","Just in Case","1.0","1.0","2006-08-03T00:00","2006-08-03T00:00","2006-08-03T00:00","2006-08-03T00:00","1.0","1.0","2006-08-03T00:00","2006-08-03T00:00","2006-08-03T00:00","2006-08-03T00:00","1.0","1.0","Meg_Rosoff","Meg Rosoff","Meg_Rosoff","Meg Rosoff","1.0","1.0","Meg_Rosoff","Meg Rosoff","Meg_Rosoff","Meg Rosoff","0.9","0.9","Meg_Rosoff","Meg Rosoff","meg_rosoff","meg rosoff","1.0","0.0"
"WekaMatchingRule","C135","wiki_books_2733","0.033085437934594744",,"Sapphique","Saturday","Sapphique","Saturday","0.0","0.0","Sapphique","Saturday","Sapphique","Saturday","0.2222222222222222","0.2222222222222222","Sapphique","Saturday","Sapphique","Saturday","0.0","0.0","0001-09-18T00:00","2005-01-28T00:00","0001-09-18T00:00","2005-01-28T00:00","0.0","0.0","0001-09-18T00:00","2005-01-28T00:00","0001-09-18T00:00","2005-01-28T00:00","0.0","0.0","Catherine_Fisher","Ian McEwan","Catherine_Fisher","Ian McEwan","0.0","0.0","Catherine_Fisher","Ian McEwan","Catherine_Fisher","Ian McEwan","0.125","0.125","Catherine_Fisher","Ian McEwan","catherine_fisher","ian mcewan","0.0","0.0"
"WekaMatchingRule","C4908","wiki_books_13588","0.21223602481729742",,"The Way of Kings","The Way of Shadows","The Way of Kings","The Way of Shadows","0.0","0.0","The Way of Kings","The Way of Shadows","The Way of Kings","The Way of Shadows","0.6666666666666667","0.6666666666666667","The Way of Kings","The Way of Shadows","The Way of Kings","The Way of Shadows","0.6","0.6","2010-08-31T00:00","1970-01-01T00:00","2010-08-31T00:00","1970-01-01T00:00","0.0","0.0","2010-08-31T00:00","1970-01-01T00:00","2010-08-31T00:00","1970-01-01T00:00","0.0","0.0","Brandon_Sanderson","Brent Weeks","Brandon_Sanderson","Brent Weeks","0.0","0.0","Brandon_Sanderson","Brent Weeks","Brandon_Sanderson","Brent Weeks","0.2941176470588235","0.2941176470588235","Brandon_Sanderson","Brent Weeks","brandon_sanderson","brent weeks","0.0","0.0"
"WekaMatchingRule","C2693","wiki_books_16528","0.9983899758064708",,"Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","1.0","1.0","Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","1.0","1.0","Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","Kaytek the Wizard","1.0","1.0","1905-04-16T00:00","1970-01-01T00:00","1905-04-16T00:00","1970-01-01T00:00","0.0","0.0","1905-04-16T00:00","1970-01-01T00:00","1905-04-16T00:00","1970-01-01T00:00","0.0","0.0","Janusz_Korczak","Janusz Korczak","Janusz_Korczak","Janusz Korczak","1.0","1.0","Janusz_Korczak","Janusz Korczak","Janusz_Korczak","Janusz Korczak","0.9285714285714286","0.9285714285714286","Janusz_Korczak","Janusz Korczak","janusz_korczak","janusz korczak","1.0","0.0"
"WekaMatchingRule","C1915","wiki_books_4109","0.007389887993991027",,"My Life as a Book","My Life As a Man","My Life as a Book","My Life As a Man","0.0","0.0","My Life as a Book","My Life As a Man","My Life as a Book","My Life As a Man","0.7647058823529411","0.7647058823529411","My Life as a Book","My Life As a Man","My Life as a Book","My Life As a Man","0.6666666666666666","0.6666666666666666","2010-07-06T00:00","1970-01-01T00:00","2010-07-06T00:00","1970-01-01T00:00","0.0","0.0","2010-07-06T00:00","1970-01-01T00:00","2010-07-06T00:00","1970-01-01T00:00","0.0","0.0","Janet_Tashjian","Philip Roth","Janet_Tashjian","Philip Roth","0.0","0.0","Janet_Tashjian","Philip Roth","Janet_Tashjian","Philip Roth","0.0","0.0","Janet_Tashjian","Philip Roth","janet_tashjian","philip roth","0.0","0.0"
"WekaMatchingRule","C2946","wiki_books_3431","0.04639553702418214",,"The Bourne Initiative","The Boys in the Band","The Bourne Initiative","The Boys in the Band","0.0","0.0","The Bourne Initiative","The Boys in the Band","The Bourne Initiative","The Boys in the Band","0.4285714285714286","0.4285714285714286","The Bourne Initiative","The Boys in the Band","The Bourne Initiative","The Boys in the Band","0.16666666666666666","0.16666666666666666","2017-06-13T00:00","1970-01-01T00:00","2017-06-13T00:00","1970-01-01T00:00","0.0","0.0","2017-06-13T00:00","1970-01-01T00:00","2017-06-13T00:00","1970-01-01T00:00","0.0","0.0","Robert_Ludlum","Mart Crowley","Robert_Ludlum","Mart Crowley","0.0","0.0","Robert_Ludlum","Mart Crowley","Robert_Ludlum","Mart Crowley","0.15384615384615385","0.15384615384615385","Robert_Ludlum","Mart Crowley","robert_ludlum","mart crowley","0.0","0.0"
"WekaMatchingRule","C5208","wiki_books_14867","0.007389887993991027",,"The Decline of Eastern Christianity under Islam","The Death of a Pope","The Decline of Eastern Christianity under Islam","The Death of a Pope","0.0","0.0","The Decline of Eastern Christianity under Islam","The Death of a Pope","The Decline of Eastern Christianity under Islam","The Death of a Pope","0.276595744680851","0.276595744680851","The Decline of Eastern Christianity under Islam","The Death of a Pope","The Decline of Eastern Christianity under Islam","The Death of a Pope","0.2","0.2","1996-09-01T00:00","1970-01-01T00:00","1996-09-01T00:00","1970-01-01T00:00","0.0","0.0","1996-09-01T00:00","1970-01-01T00:00","1996-09-01T00:00","1970-01-01T00:00","0.0","0.0","Bat_Ye'or",,"Bat_Ye'or",,"0.0","0.0","Bat_Ye'or",,"Bat_Ye'or",,"0.0","0.0","Bat_Ye'or",,"bat_ye'or","","0.0","0.0"
"WekaMatchingRule","C84","wiki_books_84","0.007389887993991027","0","Mort","Mort","Mort","Mort","1.0","1.0","Mort","Mort","Mort","Mort","1.0","1.0","Mort","Mort","Mort","Mort","1.0","1.0","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0",,"Terry Pratchett",,"Terry Pratchett","0.0","0.0",,"Terry Pratchett",,"Terry Pratchett","0.0","0.0",,"Terry Pratchett","","terry pratchett","0.0","0.0"
"WekaMatchingRule","C5170","wiki_books_7521","0.007389887993991027",,"The Dogs of Riga","The Dons of Necropolis","The Dogs of Riga","The Dons of Necropolis","0.0","0.0","The Dogs of Riga","The Dons of Necropolis","The Dogs of Riga","The Dons of Necropolis","0.5454545454545454","0.5454545454545454","The Dogs of Riga","The Dons of Necropolis","The Dogs of Riga","The Dons of Necropolis","0.3333333333333333","0.3333333333333333","1905-06-14T00:00","1970-01-01T00:00","1905-06-14T00:00","1970-01-01T00:00","0.0","0.0","1905-06-14T00:00","1970-01-01T00:00","1905-06-14T00:00","1970-01-01T00:00","0.0","0.0","Henning_Mankell",,"Henning_Mankell",,"0.0","0.0","Henning_Mankell",,"Henning_Mankell",,"0.0","0.0","Henning_Mankell",,"henning_mankell","","0.0","0.0"
"WekaMatchingRule","C2774","wiki_books_1006",,"0","The Guardians (Christopher novel)","The Knight's Tale","The Guardians (Christopher novel)","The Knight's Tale","0.0","0.0","The Guardians (Christopher novel)","The Knight's Tale","The Guardians (Christopher novel)","The Knight's Tale","0.2727272727272727","0.2727272727272727","The Guardians (Christopher novel)","The Knight's Tale","The Guardians (Christopher novel)","The Knight's Tale","0.14285714285714285","0.14285714285714285","1905-05-23T00:00","1970-01-01T00:00","1905-05-23T00:00","1970-01-01T00:00","0.0","0.0","1905-05-23T00:00","1970-01-01T00:00","1905-05-23T00:00","1970-01-01T00:00","0.0","0.0","Samuel_Youd","Geoffrey Chaucer","Samuel_Youd","Geoffrey Chaucer","0.0","0.0","Samuel_Youd","Geoffrey Chaucer","Samuel_Youd","Geoffrey Chaucer","0.125","0.125","Samuel_Youd","Geoffrey Chaucer","samuel_youd","geoffrey chaucer","0.0","0.0"
"WekaMatchingRule","C840","wiki_books_10333","0.9979588525566941",,"Elvissey","Elvissey","Elvissey","Elvissey","1.0","1.0","Elvissey","Elvissey","Elvissey","Elvissey","1.0","1.0","Elvissey","Elvissey","Elvissey","Elvissey","1.0","1.0","1905-06-15T00:00","1993-01-28T00:00","1905-06-15T00:00","1993-01-28T00:00","0.0","0.0","1905-06-15T00:00","1993-01-28T00:00","1905-06-15T00:00","1993-01-28T00:00","0.0","0.0","Jack_Womack","Jack Womack","Jack_Womack","Jack Womack","1.0","1.0","Jack_Womack","Jack Womack","Jack_Womack","Jack Womack","0.9090909090909091","0.9090909090909091","Jack_Womack","Jack Womack","jack_womack","jack womack","1.0","0.0"
"WekaMatchingRule","C3113","wiki_books_3189",,"0","The House of Hades","Parineeta","The House of Hades","Parineeta","0.0","0.0","The House of Hades","Parineeta","The House of Hades","Parineeta","0.11111111111111116","0.11111111111111116","The House of Hades","Parineeta","The House of Hades","Parineeta","0.0","0.0","2013-10-08T00:00","1914-01-28T00:00","2013-10-08T00:00","1914-01-28T00:00","0.0","0.0","2013-10-08T00:00","1914-01-28T00:00","2013-10-08T00:00","1914-01-28T00:00","0.0","0.0","Rick_Riordan","Sharat Chandra Chattopadhyay","Rick_Riordan","Sharat Chandra Chattopadhyay","0.0","0.0","Rick_Riordan","Sharat Chandra Chattopadhyay","Rick_Riordan","Sharat Chandra Chattopadhyay","0.2142857142857143","0.2142857142857143","Rick_Riordan","Sharat Chandra Chattopadhyay","rick_riordan","sharat chandra chattopadhyay","0.0","0.0"
"WekaMatchingRule","C1254","wiki_books_10600","0.01571003067612491",,"The Ragwitch","The Rasp","The Ragwitch","The Rasp","0.0","0.0","The Ragwitch","The Rasp","The Ragwitch","The Rasp","0.5","0.5","The Ragwitch","The Rasp","The Ragwitch","The Rasp","0.3333333333333333","0.3333333333333333","1905-06-12T00:00","1924-01-28T00:00","1905-06-12T00:00","1924-01-28T00:00","0.0","0.0","1905-06-12T00:00","1924-01-28T00:00","1905-06-12T00:00","1924-01-28T00:00","0.0","0.0","Garth_Nix","Philip MacDonald","Garth_Nix","Philip MacDonald","0.0","0.0","Garth_Nix","Philip MacDonald","Garth_Nix","Philip MacDonald","0.0625","0.0625","Garth_Nix","Philip MacDonald","garth_nix","philip macdonald","0.0","0.0"
"WekaMatchingRule","C3936","wiki_books_16438","0.768633021790639","1","Ingenious Pain","Ingenious Pain","Ingenious Pain","Ingenious Pain","1.0","1.0","Ingenious Pain","Ingenious Pain","Ingenious Pain","Ingenious Pain","1.0","1.0","Ingenious Pain","Ingenious Pain","Ingenious Pain","Ingenious Pain","1.0","1.0","1997-02-20T00:00","1997-02-20T00:00","1997-02-20T00:00","1997-02-20T00:00","1.0","1.0","1997-02-20T00:00","1997-02-20T00:00","1997-02-20T00:00","1997-02-20T00:00","1.0","1.0","Andrew_Miller_(novelist)","Andrew Miller","Andrew_Miller_(novelist)","Andrew Miller","0.6666666666666666","0.0","Andrew_Miller_(novelist)","Andrew Miller","Andrew_Miller_(novelist)","Andrew Miller","0.5","0.5","Andrew_Miller_(novelist)","Andrew Miller","andrew_miller_(novelist)","andrew miller","0.6666666666666666","0.0"
"WekaMatchingRule","C2555","wiki_books_12532","0.768633021790639",,"Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","0.0","0.0","Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","0.6285714285714286","0.6285714285714286","Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","Diary of a Wimpy Kid: The Getaway","Diary of a Wimpy Kid: Rodrick Rules","0.5555555555555556","0.5555555555555556","0001-11-07T00:00","2008-02-01T00:00","0001-11-07T00:00","2008-02-01T00:00","0.0","0.0","0001-11-07T00:00","2008-02-01T00:00","0001-11-07T00:00","2008-02-01T00:00","0.0","0.0","Jeff_Kinney_(author)","Jeff Kinney","Jeff_Kinney_(author)","Jeff Kinney","0.6666666666666666","0.0","Jeff_Kinney_(author)","Jeff Kinney","Jeff_Kinney_(author)","Jeff Kinney","0.5","0.5","Jeff_Kinney_(author)","Jeff Kinney","jeff_kinney_(author)","jeff kinney","0.6666666666666666","0.0"
"WekaMatchingRule","C4427","wiki_books_4956","0.01867651067234186",,"The Maze of Bones","The Making of the Representative for Planet 8","The Maze of Bones","The Making of the Representative for Planet 8","0.0","0.0","The Maze of Bones","The Making of the Representative for Planet 8","The Maze of Bones","The Making of the Representative for Planet 8","0.28888888888888886","0.28888888888888886","The Maze of Bones","The Making of the Representative for Planet 8","The Maze of Bones","The Making of the Representative for Planet 8","0.2222222222222222","0.2222222222222222","2008-09-09T00:00","1982-01-28T00:00","2008-09-09T00:00","1982-01-28T00:00","0.0","0.0","2008-09-09T00:00","1982-01-28T00:00","2008-09-09T00:00","1982-01-28T00:00","0.0","0.0","Rick_Riordan","Doris Lessing","Rick_Riordan","Doris Lessing","0.0","0.0","Rick_Riordan","Doris Lessing","Rick_Riordan","Doris Lessing","0.07692307692307687","0.07692307692307687","Rick_Riordan","Doris Lessing","rick_riordan","doris lessing","0.0","0.0"
"WekaMatchingRule","C5417","wiki_books_10330","0.9984807194329935",,"The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","1.0","1.0","The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","1.0","1.0","The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","The Book of Dead Days","1.0","1.0","2003-07-17T00:00","2003-07-17T00:00","2003-07-17T00:00","2003-07-17T00:00","1.0","1.0","2003-07-17T00:00","2003-07-17T00:00","2003-07-17T00:00","2003-07-17T00:00","1.0","1.0","Marcus_Sedgwick","Marcus Sedgwick","Marcus_Sedgwick","Marcus Sedgwick","1.0","1.0","Marcus_Sedgwick","Marcus Sedgwick","Marcus_Sedgwick","Marcus Sedgwick","0.9333333333333333","0.9333333333333333","Marcus_Sedgwick","Marcus Sedgwick","marcus_sedgwick","marcus sedgwick","1.0","0.0"
"WekaMatchingRule","C1106","wiki_books_5713","0.04639553702418214",,"Cosmicomics","Company","Cosmicomics","Company","0.0","0.0","Cosmicomics","Company","Cosmicomics","Company","0.2727272727272727","0.2727272727272727","Cosmicomics","Company","Cosmicomics","Company","0.0","0.0","1905-05-18T00:00","2006-01-17T00:00","1905-05-18T00:00","2006-01-17T00:00","0.0","0.0","1905-05-18T00:00","2006-01-17T00:00","1905-05-18T00:00","2006-01-17T00:00","0.0","0.0","Italo_Calvino","Max Barry","Italo_Calvino","Max Barry","0.0","0.0","Italo_Calvino","Max Barry","Italo_Calvino","Max Barry","0.15384615384615385","0.15384615384615385","Italo_Calvino","Max Barry","italo_calvino","max barry","0.0","0.0"
"WekaMatchingRule","C2946","wiki_books_13422","0.017486624718398663",,"The Bourne Initiative","The Boy In The Dress","The Bourne Initiative","The Boy In The Dress","0.0","0.0","The Bourne Initiative","The Boy In The Dress","The Bourne Initiative","The Boy In The Dress","0.4285714285714286","0.4285714285714286","The Bourne Initiative","The Boy In The Dress","The Bourne Initiative","The Boy In The Dress","0.16666666666666666","0.16666666666666666","2017-06-13T00:00","2008-10-01T00:00","2017-06-13T00:00","2008-10-01T00:00","0.0","0.0","2017-06-13T00:00","2008-10-01T00:00","2017-06-13T00:00","2008-10-01T00:00","0.09999999999999998","0.09999999999999998","Robert_Ludlum","David Walliams","Robert_Ludlum","David Walliams","0.0","0.0","Robert_Ludlum","David Walliams","Robert_Ludlum","David Walliams","0.0714285714285714","0.0714285714285714","Robert_Ludlum","David Walliams","robert_ludlum","david walliams","0.0","0.0"
"WekaMatchingRule","C4721","wiki_books_118","0.03527381258927515",,"The Riddle of the Third Mile","The Rime of the Ancient Mariner","The Riddle of the Third Mile","The Rime of the Ancient Mariner","0.0","0.0","The Riddle of the Third Mile","The Rime of the Ancient Mariner","The Riddle of the Third Mile","The Rime of the Ancient Mariner","0.5806451612903225","0.5806451612903225","The Riddle of the Third Mile","The Rime of the Ancient Mariner","The Riddle of the Third Mile","The Rime of the Ancient Mariner","0.25","0.25","1983-10-27T00:00","1970-01-01T00:00","1983-10-27T00:00","1970-01-01T00:00","0.0","0.0","1983-10-27T00:00","1970-01-01T00:00","1983-10-27T00:00","1970-01-01T00:00","0.0","0.0","Colin_Dexter","Samuel Taylor Coleridge","Colin_Dexter","Samuel Taylor Coleridge","0.0","0.0","Colin_Dexter","Samuel Taylor Coleridge","Colin_Dexter","Samuel Taylor Coleridge","0.13043478260869568","0.13043478260869568","Colin_Dexter","Samuel Taylor Coleridge","colin_dexter","samuel taylor coleridge","0.0","0.0"
"WekaMatchingRule","C947","wiki_books_11701","0.9983899758064708","1","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","1.0","1.0","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","1.0","1.0","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","Ways to Live Forever","1.0","1.0","2008-01-07T00:00","2008-01-07T00:00","2008-01-07T00:00","2008-01-07T00:00","1.0","1.0","2008-01-07T00:00","2008-01-07T00:00","2008-01-07T00:00","2008-01-07T00:00","1.0","1.0","Sally_Nicholls","Sally Nicholls","Sally_Nicholls","Sally Nicholls","1.0","1.0","Sally_Nicholls","Sally Nicholls","Sally_Nicholls","Sally Nicholls","0.9285714285714286","0.9285714285714286","Sally_Nicholls","Sally Nicholls","sally_nicholls","sally nicholls","1.0","0.0"
