"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookTitleComparatorLevenshtein record1Value","[1] BookTitleComparatorLevenshtein record2Value","[1] BookTitleComparatorLevenshtein record1PreprocessedValue","[1] BookTitleComparatorLevenshtein record2PreprocessedValue","[1] BookTitleComparatorLevenshtein similarity","[1] BookTitleComparatorLevenshtein postproccesedSimilarity","[2] BookTitleComparatorJaccard record1Value","[2] BookTitleComparatorJaccard record2Value","[2] BookTitleComparatorJaccard record1PreprocessedValue","[2] BookTitleComparatorJaccard record2PreprocessedValue","[2] BookTitleComparatorJaccard similarity","[2] BookTitleComparatorJaccard postproccesedSimilarity","[3] BookPublishDateComparator2Years record1Value","[3] BookPublishDateComparator2Years record2Value","[3] BookPublishDateComparator2Years record1PreprocessedValue","[3] BookPublishDateComparator2Years record2PreprocessedValue","[3] BookPublishDateComparator2Years similarity","[3] BookPublishDateComparator2Years postproccesedSimilarity","[4] BookPublishDateComparator10Years record1Value","[4] BookPublishDateComparator10Years record2Value","[4] BookPublishDateComparator10Years record1PreprocessedValue","[4] BookPublishDateComparator10Years record2PreprocessedValue","[4] BookPublishDateComparator10Years similarity","[4] BookPublishDateComparator10Years postproccesedSimilarity","[5] BookAuthorComparatorJaccard record1Value","[5] BookAuthorComparatorJaccard record2Value","[5] BookAuthorComparatorJaccard record1PreprocessedValue","[5] BookAuthorComparatorJaccard record2PreprocessedValue","[5] BookAuthorComparatorJaccard similarity","[5] BookAuthorComparatorJaccard postproccesedSimilarity","[6] BookAuthorComparatorLevenshtein record1Value","[6] BookAuthorComparatorLevenshtein record2Value","[6] BookAuthorComparatorLevenshtein record1PreprocessedValue","[6] BookAuthorComparatorLevenshtein record2PreprocessedValue","[6] BookAuthorComparatorLevenshtein similarity","[6] BookAuthorComparatorLevenshtein postproccesedSimilarity","[7] BookAuthorComparatorLowerCaseJaccard record1Value","[7] BookAuthorComparatorLowerCaseJaccard record2Value","[7] BookAuthorComparatorLowerCaseJaccard record1PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard record2PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard similarity","[7] BookAuthorComparatorLowerCaseJaccard postproccesedSimilarity"
"WekaMatchingRule","B07872","wiki_books_4248","1.2821278206773216E-4",,"Makers","Mahomet","Makers","Mahomet","0.0","0.0","Makers","Mahomet","Makers","Mahomet","0.2857142857142857","0.2857142857142857","Makers","Mahomet","Makers","Mahomet","0.0","0.0","2009-10-27T00:00","1970-01-01T00:00","2009-10-27T00:00","1970-01-01T00:00","0.0","0.0","2009-10-27T00:00","1970-01-01T00:00","2009-10-27T00:00","1970-01-01T00:00","0.0","0.0","Cory Doctorow","Voltaire","Cory Doctorow","Voltaire","0.0","0.0","Cory Doctorow","Voltaire","Cory Doctorow","Voltaire","0.15384615384615385","0.15384615384615385","Cory Doctorow","Voltaire","cory doctorow","voltaire","0.0","0.0"
"WekaMatchingRule","B21090","wiki_books_1963",,"0","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","0.0","0.0","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","0.2857142857142857","0.2857142857142857","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","We Are All Made Of Glue","The Adventure of the Blue Carbuncle","0.1","0.1","2009-07-02T00:00","1892-01-28T00:00","2009-07-02T00:00","1892-01-28T00:00","0.0","0.0","2009-07-02T00:00","1892-01-28T00:00","2009-07-02T00:00","1892-01-28T00:00","0.0","0.0","Marina Lewycka","Arthur Conan Doyle","Marina Lewycka","Arthur Conan Doyle","0.0","0.0","Marina Lewycka","Arthur Conan Doyle","Marina Lewycka","Arthur Conan Doyle","0.16666666666666663","0.16666666666666663","Marina Lewycka","Arthur Conan Doyle","marina lewycka","arthur conan doyle","0.0","0.0"
"WekaMatchingRule","B40183","wiki_books_12539","5.711926433840819E-5",,"The End of the Peace Process: Oslo and After","The End of Oil","The End of the Peace Process: Oslo and After","The End of Oil","0.0","0.0","The End of the Peace Process: Oslo and After","The End of Oil","The End of the Peace Process: Oslo and After","The End of Oil","0.2954545454545454","0.2954545454545454","The End of the Peace Process: Oslo and After","The End of Oil","The End of the Peace Process: Oslo and After","The End of Oil","0.3333333333333333","0.3333333333333333","2001-05-08T00:00","2004-01-28T00:00","2001-05-08T00:00","2004-01-28T00:00","0.0","0.0","2001-05-08T00:00","2004-01-28T00:00","2001-05-08T00:00","2004-01-28T00:00","0.7","0.7","Edward W. Said","Paul Roberts","Edward W. Said","Paul Roberts","0.0","0.0","Edward W. Said","Paul Roberts","Edward W. Said","Paul Roberts","0.1428571428571429","0.1428571428571429","Edward W. Said","Paul Roberts","edward w. said","paul roberts","0.0","0.0"
"WekaMatchingRule","B23696","wiki_books_6258","1.08935686044016E-5",,"Fiddleback","Firstborn","Fiddleback","Firstborn","0.0","0.0","Fiddleback","Firstborn","Fiddleback","Firstborn","0.30000000000000004","0.30000000000000004","Fiddleback","Firstborn","Fiddleback","Firstborn","0.0","0.0","2002-03-22T00:00","2007-12-26T00:00","2002-03-22T00:00","2007-12-26T00:00","0.0","0.0","2002-03-22T00:00","2007-12-26T00:00","2002-03-22T00:00","2007-12-26T00:00","0.5","0.5","J.M. Morris","Stephen Baxter","J.M. Morris","Stephen Baxter","0.0","0.0","J.M. Morris","Stephen Baxter","J.M. Morris","Stephen Baxter","0.0714285714285714","0.0714285714285714","J.M. Morris","Stephen Baxter","j.m. morris","stephen baxter","0.0","0.0"
"WekaMatchingRule","B01208","wiki_books_2043","5.765918183983228E-4",,"Stargazer","Strandloper","Stargazer","Strandloper","0.0","0.0","Stargazer","Strandloper","Stargazer","Strandloper","0.4545454545454546","0.4545454545454546","Stargazer","Strandloper","Stargazer","Strandloper","0.0","0.0","2009-03-24T00:00","1996-05-28T00:00","2009-03-24T00:00","1996-05-28T00:00","0.0","0.0","2009-03-24T00:00","1996-05-28T00:00","2009-03-24T00:00","1996-05-28T00:00","0.0","0.0","Claudia Gray (Goodreads Author)","Alan Garner","Claudia Gray (Goodreads Author)","Alan Garner","0.0","0.0","Claudia Gray (Goodreads Author)","Alan Garner","Claudia Gray (Goodreads Author)","Alan Garner","0.22580645161290325","0.22580645161290325","Claudia Gray (Goodreads Author)","Alan Garner","claudia gray (goodreads author)","alan garner","0.0","0.0"
"WekaMatchingRule","B20487","wiki_books_3918",,"0","In Good Company","Manifold: Space","In Good Company","Manifold: Space","0.0","0.0","In Good Company","Manifold: Space","In Good Company","Manifold: Space","0.2666666666666667","0.2666666666666667","In Good Company","Manifold: Space","In Good Company","Manifold: Space","0.0","0.0","2015-07-07T00:00","2000-10-06T00:00","2015-07-07T00:00","2000-10-06T00:00","0.0","0.0","2015-07-07T00:00","2000-10-06T00:00","2015-07-07T00:00","2000-10-06T00:00","0.0","0.0","Jen Turano (Goodreads Author)","Stephen Baxter","Jen Turano (Goodreads Author)","Stephen Baxter","0.0","0.0","Jen Turano (Goodreads Author)","Stephen Baxter","Jen Turano (Goodreads Author)","Stephen Baxter","0.1724137931034483","0.1724137931034483","Jen Turano (Goodreads Author)","Stephen Baxter","jen turano (goodreads author)","stephen baxter","0.0","0.0"
"WekaMatchingRule","B11887","wiki_books_9039","4.846851395345449E-5",,"Raptor","Ratking","Raptor","Ratking","0.0","0.0","Raptor","Ratking","Raptor","Ratking","0.2857142857142857","0.2857142857142857","Raptor","Ratking","Raptor","Ratking","0.0","0.0","1993-06-01T00:00","1988-04-05T00:00","1993-06-01T00:00","1988-04-05T00:00","0.0","0.0","1993-06-01T00:00","1988-04-05T00:00","1993-06-01T00:00","1988-04-05T00:00","0.5","0.5","Gary Jennings","Michael Dibdin","Gary Jennings","Michael Dibdin","0.0","0.0","Gary Jennings","Michael Dibdin","Gary Jennings","Michael Dibdin","0.1428571428571429","0.1428571428571429","Gary Jennings","Michael Dibdin","gary jennings","michael dibdin","0.0","0.0"
"WekaMatchingRule","B24552","wiki_books_8268","4.4459523371968433E-5",,"The Dissident","The Dirdir","The Dissident","The Dirdir","0.0","0.0","The Dissident","The Dirdir","The Dissident","The Dirdir","0.5384615384615384","0.5384615384615384","The Dissident","The Dirdir","The Dissident","The Dirdir","0.3333333333333333","0.3333333333333333","2008-03-21T00:00","1970-01-01T00:00","2008-03-21T00:00","1970-01-01T00:00","0.0","0.0","2008-03-21T00:00","1970-01-01T00:00","2008-03-21T00:00","1970-01-01T00:00","0.0","0.0","Nell Freudenberger (Goodreads Author)","Jack Vance","Nell Freudenberger (Goodreads Author)","Jack Vance","0.0","0.0","Nell Freudenberger (Goodreads Author)","Jack Vance","Nell Freudenberger (Goodreads Author)","Jack Vance","0.08108108108108103","0.08108108108108103","Nell Freudenberger (Goodreads Author)","Jack Vance","nell freudenberger (goodreads author)","jack vance","0.0","0.0"
"WekaMatchingRule","B12522","wiki_books_3376","8.783267757237384E-5",,"Rekindled","Reliquary","Rekindled","Reliquary","0.0","0.0","Rekindled","Reliquary","Rekindled","Reliquary","0.33333333333333337","0.33333333333333337","Rekindled","Reliquary","Rekindled","Reliquary","0.0","0.0","2006-03-01T00:00","1997-01-28T00:00","2006-03-01T00:00","1997-01-28T00:00","0.0","0.0","2006-03-01T00:00","1997-01-28T00:00","2006-03-01T00:00","1997-01-28T00:00","0.09999999999999998","0.09999999999999998","Tamera Alexander (Goodreads Author)","Lincoln Child","Tamera Alexander (Goodreads Author)","Lincoln Child","0.0","0.0","Tamera Alexander (Goodreads Author)","Lincoln Child","Tamera Alexander (Goodreads Author)","Lincoln Child","0.1428571428571429","0.1428571428571429","Tamera Alexander (Goodreads Author)","Lincoln Child","tamera alexander (goodreads author)","lincoln child","0.0","0.0"
"WekaMatchingRule","B01117","wiki_books_3205","1.4483251009184565E-4",,"The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","0.0","0.0","The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","0.2622950819672131","0.2622950819672131","The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","The Constitution of the United States of America","The Color of Water: A Black Man's Tribute to His White Mother","0.11764705882352941","0.11764705882352941","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0","Founding Fathers","James McBride","Founding Fathers","James McBride","0.0","0.0","Founding Fathers","James McBride","Founding Fathers","James McBride","0.0625","0.0625","Founding Fathers","James McBride","founding fathers","james mcbride","0.0","0.0"
"WekaMatchingRule","B10418","wiki_books_14948","1.322978867558628E-4",,"The Labyrinth of Solitude and Other Writings","The Language of Bees","The Labyrinth of Solitude and Other Writings","The Language of Bees","0.0","0.0","The Labyrinth of Solitude and Other Writings","The Language of Bees","The Labyrinth of Solitude and Other Writings","The Language of Bees","0.2954545454545454","0.2954545454545454","The Labyrinth of Solitude and Other Writings","The Language of Bees","The Labyrinth of Solitude and Other Writings","The Language of Bees","0.2222222222222222","0.2222222222222222","1994-01-12T00:00","1970-01-01T00:00","1994-01-12T00:00","1970-01-01T00:00","0.0","0.0","1994-01-12T00:00","1970-01-01T00:00","1994-01-12T00:00","1970-01-01T00:00","0.0","0.0","Octavio Paz, Lysander Kemp (Translator), Yara Milos (Translator)","Laurie R. King","Octavio Paz, Lysander Kemp (Translator), Yara Milos (Translator)","Laurie R. King","0.0","0.0","Octavio Paz, Lysander Kemp (Translator), Yara Milos (Translator)","Laurie R. King","Octavio Paz, Lysander Kemp (Translator), Yara Milos (Translator)","Laurie R. King","0.140625","0.140625","Octavio Paz, Lysander Kemp (Translator), Yara Milos (Translator)","Laurie R. King","octavio paz, lysander kemp (translator), yara milos (translator)","laurie r. king","0.0","0.0"
"WekaMatchingRule","B32478","wiki_books_16288","2.057043182749679E-4",,"Frenzy","Freedom","Frenzy","Freedom","0.0","0.0","Frenzy","Freedom","Frenzy","Freedom","0.4285714285714286","0.4285714285714286","Frenzy","Freedom","Frenzy","Freedom","0.0","0.0","2014-04-08T00:00","1987-08-28T00:00","2014-04-08T00:00","1987-08-28T00:00","0.0","0.0","2014-04-08T00:00","1987-08-28T00:00","2014-04-08T00:00","1987-08-28T00:00","0.0","0.0","Robert Lettrick (Goodreads Author)","William Safire","Robert Lettrick (Goodreads Author)","William Safire","0.0","0.0","Robert Lettrick (Goodreads Author)","William Safire","Robert Lettrick (Goodreads Author)","William Safire","0.17647058823529416","0.17647058823529416","Robert Lettrick (Goodreads Author)","William Safire","robert lettrick (goodreads author)","william safire","0.0","0.0"
"WekaMatchingRule","B19701","wiki_books_16297","2.9390570124961877E-4",,"Reckoning","Reamde","Reckoning","Reamde","0.0","0.0","Reckoning","Reamde","Reckoning","Reamde","0.2222222222222222","0.2222222222222222","Reckoning","Reamde","Reckoning","Reamde","0.0","0.0","2011-12-23T00:00","1970-01-01T00:00","2011-12-23T00:00","1970-01-01T00:00","0.0","0.0","2011-12-23T00:00","1970-01-01T00:00","2011-12-23T00:00","1970-01-01T00:00","0.0","0.0","Laury Falter (Goodreads Author)","Neal Stephenson","Laury Falter (Goodreads Author)","Neal Stephenson","0.0","0.0","Laury Falter (Goodreads Author)","Neal Stephenson","Laury Falter (Goodreads Author)","Neal Stephenson","0.19354838709677424","0.19354838709677424","Laury Falter (Goodreads Author)","Neal Stephenson","laury falter (goodreads author)","neal stephenson","0.0","0.0"
"WekaMatchingRule","B09240","wiki_books_10888",,"0","The Immortal Hunter","Stone Tables","The Immortal Hunter","Stone Tables","0.0","0.0","The Immortal Hunter","Stone Tables","The Immortal Hunter","Stone Tables","0.21052631578947367","0.21052631578947367","The Immortal Hunter","Stone Tables","The Immortal Hunter","Stone Tables","0.0","0.0","2009-03-31T00:00","1970-01-01T00:00","2009-03-31T00:00","1970-01-01T00:00","0.0","0.0","2009-03-31T00:00","1970-01-01T00:00","2009-03-31T00:00","1970-01-01T00:00","0.0","0.0","Lynsay Sands (Goodreads Author)","Orson Scott Card","Lynsay Sands (Goodreads Author)","Orson Scott Card","0.0","0.0","Lynsay Sands (Goodreads Author)","Orson Scott Card","Lynsay Sands (Goodreads Author)","Orson Scott Card","0.19354838709677424","0.19354838709677424","Lynsay Sands (Goodreads Author)","Orson Scott Card","lynsay sands (goodreads author)","orson scott card","0.0","0.0"
"WekaMatchingRule","B35652","wiki_books_1533","3.0372871651477765E-4",,"Troya","Traitor","Troya","Traitor","0.0","0.0","Troya","Traitor","Troya","Traitor","0.2857142857142857","0.2857142857142857","Troya","Traitor","Troya","Traitor","0.0","0.0","2005-01-01T00:00","1970-01-01T00:00","2005-01-01T00:00","1970-01-01T00:00","0.0","0.0","2005-01-01T00:00","1970-01-01T00:00","2005-01-01T00:00","1970-01-01T00:00","0.0","0.0","Gisbert Haefs, Carlos Fortea (Translator)","Matthew Stover","Gisbert Haefs, Carlos Fortea (Translator)","Matthew Stover","0.0","0.0","Gisbert Haefs, Carlos Fortea (Translator)","Matthew Stover","Gisbert Haefs, Carlos Fortea (Translator)","Matthew Stover","0.19512195121951215","0.19512195121951215","Gisbert Haefs, Carlos Fortea (Translator)","Matthew Stover","gisbert haefs, carlos fortea (translator)","matthew stover","0.0","0.0"
"WekaMatchingRule","B11157","wiki_books_11259","6.180695737367072E-5",,"The Legend of the Wandering King","The League of Youth","The Legend of the Wandering King","The League of Youth","0.0","0.0","The Legend of the Wandering King","The League of Youth","The Legend of the Wandering King","The League of Youth","0.3125","0.3125","The Legend of the Wandering King","The League of Youth","The Legend of the Wandering King","The League of Youth","0.2857142857142857","0.2857142857142857","2005-08-01T00:00","1970-01-01T00:00","2005-08-01T00:00","1970-01-01T00:00","0.0","0.0","2005-08-01T00:00","1970-01-01T00:00","2005-08-01T00:00","1970-01-01T00:00","0.0","0.0","Laura Gallego García","Henrik Ibsen","Laura Gallego García","Henrik Ibsen","0.0","0.0","Laura Gallego García","Henrik Ibsen","Laura Gallego García","Henrik Ibsen","0.09999999999999998","0.09999999999999998","Laura Gallego García","Henrik Ibsen","laura gallego garcía","henrik ibsen","0.0","0.0"
"WekaMatchingRule","B09915","wiki_books_13985",,"0","Mirall trencat","Flowers in the Mirror","Mirall trencat","Flowers in the Mirror","0.0","0.0","Mirall trencat","Flowers in the Mirror","Mirall trencat","Flowers in the Mirror","0.19047619047619047","0.19047619047619047","Mirall trencat","Flowers in the Mirror","Mirall trencat","Flowers in the Mirror","0.0","0.0","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1970-01-01T00:00","1.0","1.0","Mercè Rodoreda","Li Ju-chen","Mercè Rodoreda","Li Ju-chen","0.0","0.0","Mercè Rodoreda","Li Ju-chen","Mercè Rodoreda","Li Ju-chen","0.1428571428571429","0.1428571428571429","Mercè Rodoreda","Li Ju-chen","mercè rodoreda","li ju-chen","0.0","0.0"
"WekaMatchingRule","B05801","wiki_books_1639","3.8029186217056367E-4",,"Tilt","Timescape","Tilt","Timescape","0.0","0.0","Tilt","Timescape","Tilt","Timescape","0.2222222222222222","0.2222222222222222","Tilt","Timescape","Tilt","Timescape","0.0","0.0","2013-10-11T00:00","1980-01-28T00:00","2013-10-11T00:00","1980-01-28T00:00","0.0","0.0","2013-10-11T00:00","1980-01-28T00:00","2013-10-11T00:00","1980-01-28T00:00","0.0","0.0","Ashley Chappell (Goodreads Author)","Gregory Benford","Ashley Chappell (Goodreads Author)","Gregory Benford","0.0","0.0","Ashley Chappell (Goodreads Author)","Gregory Benford","Ashley Chappell (Goodreads Author)","Gregory Benford","0.20588235294117652","0.20588235294117652","Ashley Chappell (Goodreads Author)","Gregory Benford","ashley chappell (goodreads author)","gregory benford","0.0","0.0"
"WekaMatchingRule","B28558","wiki_books_15134",,"0","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","0.0","0.0","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","0.08695652173913049","0.08695652173913049","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","The Collected Stories of Isaac Bashevis Singer","Chunhyangjeon","0.0","0.0","1983-08-01T00:00","1970-01-01T00:00","1983-08-01T00:00","1970-01-01T00:00","0.0","0.0","1983-08-01T00:00","1970-01-01T00:00","1983-08-01T00:00","1970-01-01T00:00","0.0","0.0","Isaac Bashevis Singer, Herb Johnson (Designed by)",,"Isaac Bashevis Singer, Herb Johnson (Designed by)",,"0.0","0.0","Isaac Bashevis Singer, Herb Johnson (Designed by)",,"Isaac Bashevis Singer, Herb Johnson (Designed by)",,"0.0","0.0","Isaac Bashevis Singer, Herb Johnson (Designed by)",,"isaac bashevis singer, herb johnson (designed by)","","0.0","0.0"
"WekaMatchingRule","B02871","wiki_books_3300","0.8334821603853415",,"The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","1.0","1.0","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","1.0","1.0","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","The Sailor Who Fell from Grace with the Sea","1.0","1.0","1994-05-31T00:00","1963-01-28T00:00","1994-05-31T00:00","1963-01-28T00:00","0.0","0.0","1994-05-31T00:00","1963-01-28T00:00","1994-05-31T00:00","1963-01-28T00:00","0.0","0.0","Yukio Mishima, John Nathan (Translator)","Yukio Mishima","Yukio Mishima, John Nathan (Translator)","Yukio Mishima","0.4","0.0","Yukio Mishima, John Nathan (Translator)","Yukio Mishima","Yukio Mishima, John Nathan (Translator)","Yukio Mishima","0.33333333333333337","0.33333333333333337","Yukio Mishima, John Nathan (Translator)","Yukio Mishima","yukio mishima, john nathan (translator)","yukio mishima","0.4","0.0"
"WekaMatchingRule","B04832","wiki_books_7359","1.2450556556611552E-4",,"Dissolution","Dial-a-Ghost","Dissolution","Dial-a-Ghost","0.0","0.0","Dissolution","Dial-a-Ghost","Dissolution","Dial-a-Ghost","0.25","0.25","Dissolution","Dial-a-Ghost","Dissolution","Dial-a-Ghost","0.0","0.0","2004-01-01T00:00","1996-01-28T00:00","2004-01-01T00:00","1996-01-28T00:00","0.0","0.0","2004-01-01T00:00","1996-01-28T00:00","2004-01-01T00:00","1996-01-28T00:00","0.19999999999999996","0.19999999999999996","C.J. Sansom","Eva Ibbotson","C.J. Sansom","Eva Ibbotson","0.0","0.0","C.J. Sansom","Eva Ibbotson","C.J. Sansom","Eva Ibbotson","0.16666666666666663","0.16666666666666663","C.J. Sansom","Eva Ibbotson","c.j. sansom","eva ibbotson","0.0","0.0"
"WekaMatchingRule","B21164","wiki_books_327","0.0017360066219794623",,"Coolie","Coraline","Coolie","Coraline","0.0","0.0","Coolie","Coraline","Coolie","Coraline","0.625","0.625","Coolie","Coraline","Coolie","Coraline","0.0","0.0","1993-06-24T00:00","2002-01-28T00:00","1993-06-24T00:00","2002-01-28T00:00","0.0","0.0","1993-06-24T00:00","2002-01-28T00:00","1993-06-24T00:00","2002-01-28T00:00","0.09999999999999998","0.09999999999999998","Mulk Raj Anand","Neil Gaiman","Mulk Raj Anand","Neil Gaiman","0.0","0.0","Mulk Raj Anand","Neil Gaiman","Mulk Raj Anand","Neil Gaiman","0.2857142857142857","0.2857142857142857","Mulk Raj Anand","Neil Gaiman","mulk raj anand","neil gaiman","0.0","0.0"
"WekaMatchingRule","B02527","wiki_books_15363","1.4979155358509395E-4",,"East","Earth","East","Earth","0.0","0.0","East","Earth","East","Earth","0.6","0.6","East","Earth","East","Earth","0.0","0.0","2005-05-01T00:00","1970-01-01T00:00","2005-05-01T00:00","1970-01-01T00:00","0.0","0.0","2005-05-01T00:00","1970-01-01T00:00","2005-05-01T00:00","1970-01-01T00:00","0.0","0.0","Edith Pattou (Goodreads Author)","Jon Stewart","Edith Pattou (Goodreads Author)","Jon Stewart","0.0","0.0","Edith Pattou (Goodreads Author)","Jon Stewart","Edith Pattou (Goodreads Author)","Jon Stewart","0.16129032258064513","0.16129032258064513","Edith Pattou (Goodreads Author)","Jon Stewart","edith pattou (goodreads author)","jon stewart","0.0","0.0"
"WekaMatchingRule","B38895","wiki_books_11194","2.2134533125364535E-4",,"After Math","After Magritte","After Math","After Magritte","0.0","0.0","After Math","After Magritte","After Math","After Magritte","0.6428571428571428","0.6428571428571428","After Math","After Magritte","After Math","After Magritte","0.3333333333333333","0.3333333333333333","2013-03-12T00:00","1970-01-01T00:00","2013-03-12T00:00","1970-01-01T00:00","0.0","0.0","2013-03-12T00:00","1970-01-01T00:00","2013-03-12T00:00","1970-01-01T00:00","0.0","0.0","Denise Grover Swank (Goodreads Author)","Tom Stoppard","Denise Grover Swank (Goodreads Author)","Tom Stoppard","0.0","0.0","Denise Grover Swank (Goodreads Author)","Tom Stoppard","Denise Grover Swank (Goodreads Author)","Tom Stoppard","0.1578947368421053","0.1578947368421053","Denise Grover Swank (Goodreads Author)","Tom Stoppard","denise grover swank (goodreads author)","tom stoppard","0.0","0.0"
"WekaMatchingRule","B12340","wiki_books_9744","4.561477567928158E-5",,"Lethal","Leviathan","Lethal","Leviathan","0.0","0.0","Lethal","Leviathan","Lethal","Leviathan","0.5555555555555556","0.5555555555555556","Lethal","Leviathan","Lethal","Leviathan","0.0","0.0","2011-09-20T00:00","2009-01-28T00:00","2011-09-20T00:00","2009-01-28T00:00","0.0","0.0","2011-09-20T00:00","2009-01-28T00:00","2011-09-20T00:00","2009-01-28T00:00","0.8","0.8","Sandra Brown (Goodreads Author)","Scott Westerfeld","Sandra Brown (Goodreads Author)","Scott Westerfeld","0.0","0.0","Sandra Brown (Goodreads Author)","Scott Westerfeld","Sandra Brown (Goodreads Author)","Scott Westerfeld","0.16129032258064513","0.16129032258064513","Sandra Brown (Goodreads Author)","Scott Westerfeld","sandra brown (goodreads author)","scott westerfeld","0.0","0.0"
"WekaMatchingRule","B01078","wiki_books_14462","1.0731065735534677E-4",,"Crossed","Creepers","Crossed","Creepers","0.0","0.0","Crossed","Creepers","Crossed","Creepers","0.375","0.375","Crossed","Creepers","Crossed","Creepers","0.0","0.0","2013-03-12T00:00","2006-01-28T00:00","2013-03-12T00:00","2006-01-28T00:00","0.0","0.0","2013-03-12T00:00","2006-01-28T00:00","2013-03-12T00:00","2006-01-28T00:00","0.30000000000000004","0.30000000000000004","Ally Condie (Goodreads Author)","David Morrell","Ally Condie (Goodreads Author)","David Morrell","0.0","0.0","Ally Condie (Goodreads Author)","David Morrell","Ally Condie (Goodreads Author)","David Morrell","0.16666666666666663","0.16666666666666663","Ally Condie (Goodreads Author)","David Morrell","ally condie (goodreads author)","david morrell","0.0","0.0"
"WekaMatchingRule","B04555","wiki_books_14812","0.002173859124528862",,"Fade","Fallen","Fade","Fallen","0.0","0.0","Fade","Fallen","Fade","Fallen","0.5","0.5","Fade","Fallen","Fade","Fallen","0.0","0.0","2009-02-10T00:00","2009-12-08T00:00","2009-02-10T00:00","2009-12-08T00:00","1.0","1.0","2009-02-10T00:00","2009-12-08T00:00","2009-02-10T00:00","2009-12-08T00:00","1.0","1.0","Lisa McMann (Goodreads Author)","Lauren Kate","Lisa McMann (Goodreads Author)","Lauren Kate","0.0","0.0","Lisa McMann (Goodreads Author)","Lauren Kate","Lisa McMann (Goodreads Author)","Lauren Kate","0.19999999999999996","0.19999999999999996","Lisa McMann (Goodreads Author)","Lauren Kate","lisa mcmann (goodreads author)","lauren kate","0.0","0.0"
"WekaMatchingRule","B02435","wiki_books_12698","0.11690401059850815","1","Darkest Hour","Darkest Hour","Darkest Hour","Darkest Hour","1.0","1.0","Darkest Hour","Darkest Hour","Darkest Hour","Darkest Hour","1.0","1.0","Darkest Hour","Darkest Hour","Darkest Hour","Darkest Hour","1.0","1.0","2004-12-28T00:00","2001-12-28T00:00","2004-12-28T00:00","2001-12-28T00:00","0.0","0.0","2004-12-28T00:00","2001-12-28T00:00","2004-12-28T00:00","2001-12-28T00:00","0.7","0.7","Jenny Carroll, Meg Cabot (Goodreads Author)","Meg Cabot","Jenny Carroll, Meg Cabot (Goodreads Author)","Meg Cabot","0.3333333333333333","0.0","Jenny Carroll, Meg Cabot (Goodreads Author)","Meg Cabot","Jenny Carroll, Meg Cabot (Goodreads Author)","Meg Cabot","0.2093023255813954","0.2093023255813954","Jenny Carroll, Meg Cabot (Goodreads Author)","Meg Cabot","jenny carroll, meg cabot (goodreads author)","meg cabot","0.3333333333333333","0.0"
